SMILES_ID,DS0,DS1,DS2,DS3,DS4,DS5,DS6,DS7,DS8,DS9,DS10,DS11,DS12,DS13,DS14,DS15,DS16,DS17,DS18,DS19,DS20,DS21,DS22,DS23,DS24,DS25,DS26,DS27,DS28,DS29,DS30,DS31,DS32,DS33,DS34,DS35,DS36,DS37,DS38,DS39,DS40,DS41,DS42,DS43,DS44,DS45,DS46,DS47,DS48,DS49,DS50,DS51,DS52,DS53,DS54,DS55,DS56,DS57,DS58,DS59,DS60,DS61,DS62,DS63,DS64,DS65,DS66,DS67,DS68,DS69,DS70,DS71,DS72,DS73,DS74,DS75,DS76,DS77,DS78,DS79,DS80,DS81,DS82,DS83,DS84,DS85,DS86,DS87,DS88,DS89,DS90,DS91,DS92,DS93,DS94,DS95,DS96,DS97,DS98,DS99,DS100,DS101,DS102,DS103,DS104,DS105,DS106,DS107,DS108,DS109,DS110,DS111,DS112,DS113,DS114,DS115,DS116,DS117,DS118,DS119,DS120,DS121,DS122,DS123,DS124,DS125,DS126,DS127,DS128,DS129,DS130,DS131,DS132,DS133,DS134,DS135,DS136,DS137,DS138,DS139,DS140,DS141,DS142,DS143,DS144,DS145,DS146,DS147,DS148,DS149,DS150,DS151,DS152,DS153,DS154,DS155,DS156,DS157,DS158,DS159,DS160,DS161,DS162,DS163,DS164,DS165,DS166,DS167,DS168,DS169,DS170,DS171,DS172,DS173,DS174,DS175,DS176,DS177,DS178,DS179,DS180,DS181,DS182,DS183,DS184,DS185,DS186,DS187,DS188,DS189,DS190,DS191,DS192,DS193,DS194,DS195,DS196,DS197,DS198,DS199
905,11.70835443,-0.156827759,11.70835443,0.062356702,0.855565122,305.164,295.084,304.0170183,100,0,0.245570188,-0.323840321,0.323840321,0.245570188,1.05,1.85,2.65,2.230717111,725.5634947,14.1125197,10.3599495,11.87180739,9.647867046,6.040860714,6.79678966,4.382762904,5.226398811,3.020578893,3.585264217,2.130668058,2.52800773,-1.84,47058.94042,13.15737812,5.270174036,2.421889882,125.7907317,5.316788604,6.544756406,0,5.907179729,0,0,9.786941917,0,0,0,41.40098099,24.26546827,21.17216961,11.39907128,4.794537184,40.50813079,0,0,4.992404733,0,11.86154501,63.63673909,0,0,5.316788604,5.687386275,0,23.20187978,18.16362114,4.794537184,0,11.12690298,47.45697421,10.04526663,0,0,41.46,0,4.794537184,0,12.45193614,21.4443379,11.12690298,0,24.26546827,18.19910121,10.30919334,23.20187978,0,12.29258253,16.08762913,3.98593687,2.923752834,-0.156827759,12.69345858,0,0.062356702,0,0.066666667,20,1,3,0,1,1,2,0,2,2,1,5,1,0,0,0,3,3.7829,82.0397,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,3.244174855,1.056382748,3.244174855,1.056382748,0.851637154,266.388,244.212,266.1782987,104,0,0.044296112,-0.340990971,0.340990971,0.044296112,0.9,1.45,2,1.996171266,529.6358349,13.78624628,12.10154965,12.10154965,9.898178148,7.478802072,7.478802072,5.366169407,5.366169407,4.036996757,4.036996757,3.025064137,3.025064137,-1.8,64665.05923,13.19549064,6.101275952,2.564929689,120.9820147,10.21669833,0,0,0,0,0,0,0,0,0,36.39820241,56.11453038,17.91952896,0,0,11.37477255,0,5.316788604,0,19.26246487,25.03709453,59.65783953,0,0,10.21669833,11.37477255,0,0,20.13718479,12.84164325,0,17.54772461,48.53093655,0,0,0,15.27,0,0,0,0,0,32.35197768,22.50167553,0,7.047671983,58.74763488,0,0,0,2.495046296,3.244174855,5.697612434,0,17.6696975,3.421227639,2.120734599,2.018173343,0.333333333,20,1,2,0,1,1,2,0,2,2,1,2,4,0,0,0,3,3.5328,85.8417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907,11.65641282,-0.116200397,11.65641282,0.116200397,0.84981202,270.719,259.631,270.0559907,94,0,0.245570179,-0.323840328,0.323840328,0.245570179,1.105263158,1.894736842,2.684210526,2.195178949,665.1007214,13.24227621,10.05933529,10.81526424,9.237183443,5.93521181,6.313176283,4.268942029,4.70537781,2.93882734,3.173924442,2.089969153,2.262072177,-2.13,32752.46654,11.93232671,4.860305083,2.372832573,115.4874655,5.316788604,6.544756406,0,5.907179729,0,0,9.786941917,0,0,0,41.93277523,18.19910121,16.1495363,11.39907128,4.794537184,28.9071909,0,0,4.992404733,0,11.86154501,64.68047284,0,0,5.316788604,5.687386275,0,11.60093989,18.16362114,4.794537184,0,11.12690298,53.52334128,5.022633314,0,0,41.46,0,4.794537184,0,12.45193614,5.022633314,22.52597426,0,12.13273414,36.39820241,10.30919334,11.60093989,0,6.051393158,16.05929863,3.460810264,3.359277526,-0.116200397,15.1749777,0,0.121554233,0,0.066666667,19,1,3,0,1,1,2,0,2,2,1,4,1,0,0,0,3,3.1295,77.0297,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,12.43774809,-4.252546651,12.43774809,0.188410809,0.838359775,231.261,215.133,231.1234842,90,0,0.415919485,-0.314201531,0.415919485,0.314201531,1.3125,2,2.5625,2.750582347,333.2809121,12.18179828,9.434858327,9.434858327,7.430870218,5.326801171,5.326801171,3.860986069,3.860986069,2.348783337,2.348783337,1.648812034,1.648812034,-1.03,2704.505391,13.03680027,5.344160557,3.850065899,93.6675242,5.316788604,0,0,0,0,6.176298517,0,0,13.17124514,0,25.12283841,31.51913379,6.041840829,5.563451492,13.17124514,0,0,5.316788604,0,32.48643537,6.544756406,35.39237126,0,0,5.316788604,13.17124514,0,0,12.58659724,12.59712014,0,24.97437738,24.26546827,0,0,0,12.03,11.73975001,13.17124514,0,6.041840829,11.98427311,12.61112347,12.13273414,6.066367068,13.8474744,5.316788604,0,37.31324428,0,0,3.170911045,0.136086546,0,5.683607568,-3.643657762,4.756474986,0,0.5,16,1,1,0,0,0,1,0,1,1,1,4,4,0,0,0,1,3.2459,58.2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,13.16247311,-1.033794145,13.16247311,0.004182431,0.408405415,461.386,431.146,460.1531774,168,0,0.302935675,-0.481229262,0.481229262,0.302935675,1.133333333,1.833333333,2.433333333,2.961847519,704.6371794,22.51829709,17.45671141,18.9685693,14.29413142,10.05122206,10.80715101,6.96609449,7.780494744,4.551839914,5.290869193,2.909129373,3.207220554,-1.83,2512113.906,26.20549876,14.22329004,9.323156012,187.2141084,20.06008868,6.041840829,0,5.907179729,5.907179729,5.969305288,14.38361155,0,0,0,42.96726023,37.46156607,38.79046543,10.04526663,24.2270019,40.98554453,0,10.21669833,0,51.49050777,26.80619232,33.80781932,0,0,5.316788604,0,0,23.20187978,60.63813502,14.32593732,0,55.80665561,18.19910121,10.04526663,0,0,95.94,17.91832585,14.38361155,0,29.33490778,31.13984971,19.26246487,18.19910121,12.00970727,0,12.2405258,33.04527013,5.071586203,11.86396498,38.56907748,12.26405417,0.24485275,-1.839746229,3.455221906,3.233304858,3.599610032,1.593629401,0.571428571,30,2,7,0,0,0,1,0,1,4,2,9,14,0,0,0,1,4.0119,117.184,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
910,4.307760771,0.357546296,4.307760771,0.357546296,0.792074978,200.285,184.157,200.1313485,78,0,0.09228259,-0.350881194,0.350881194,0.09228259,1.266666667,2.066666667,2.733333333,2.419296208,443.5644421,10.83649881,9.411315211,9.411315211,7.198377303,5.246548566,5.246548566,4.004894443,4.004894443,3.076055948,3.076055948,1.910730731,1.910730731,-1.57,4161.660144,9.965190556,3.890692037,1.797165737,90.37707419,4.983978521,0,0,0,0,0,0,4.983978521,0,0,25.12283841,30.53782887,12.11474962,12.02124807,0,0,0,9.967957042,0,26.68911765,0,53.10754732,0,0,0,0,0,0,9.967957042,0,13.8474744,35.22592572,30.72326485,0,0,0,28.68,0,0,0,0,5.917906046,5.693927995,16.69035448,6.327320075,6.196843572,48.93826985,0,0,0,7.311124811,0,5.174708995,0.357546296,6.443056737,3.69782124,6.515741922,0,0.307692308,15,1,2,0,0,0,1,1,2,1,1,2,2,0,0,0,2,3.17834,62.0207,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,11.27921417,-0.323552217,11.27921417,0.089166667,0.540092783,268.273,252.145,268.117155,104,0,0.240285736,-0.294207675,0.294207675,0.240285736,0.894736842,1.315789474,1.789473684,1.907792686,404.4111225,13.99119935,10.64030453,10.64030453,8.935560746,6.055646423,6.055646423,4.866331987,4.866331987,3.131268766,3.131268766,2.285927756,2.285927756,-1.8,14747.29412,13.6274846,5.452549385,3.58160607,109.64249,0,0,0,23.62871892,0,0,39.61154541,0,0,0,0,6.9237372,12.58659724,26.17902562,19.17814874,23.62871892,0,20.43339667,0,12.96557803,32.72378203,0,0,0,10.63357721,0,0,0,72.19416124,19.17814874,0,6.9237372,0,0,0,0,98.82,0,19.17814874,0,55.84958537,6.544756406,0,0,9.799819462,6.9237372,10.63357721,0,0,0,48.48449651,4.455283027,0,-1.293560721,-0.089166667,0,2.942947846,0,0.636363636,19,2,8,0,2,2,0,0,0,6,2,8,3,0,2,2,2,-2.7083,63.7744,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,11.54950617,-3.572731481,11.54950617,0.120925926,0.740375775,230.676,223.62,229.9916761,74,0,0.285556549,-0.34215726,0.34215726,0.285556549,1.428571429,2.142857143,2.857142857,2.727809302,522.1428588,10.34493498,7.281973747,8.854399274,6.48800043,3.87065457,5.688682372,2.917244992,4.926214043,1.794246817,3.437140928,1.260019816,2.674221711,-1.07,1297.410904,9.483686286,2.96349026,1.486092875,86.66468298,5.316788604,10.73110326,0,0,10.02329115,0,0,0,8.417796984,4.397710993,11.60093989,25.12283841,5.022633314,5.687386275,8.417796984,33.1472371,0,0,4.397710993,11.81922068,5.316788604,23.22173452,0,0,5.316788604,5.687386275,0,11.60093989,14.25341677,10.02329115,0,6.9237372,27.49229567,5.022633314,0,0,58.53,10.02329115,8.417796984,0,4.895483476,16.54563937,0,6.066367068,19.05647134,0,9.714499597,11.60093989,26.61518519,5.699631992,0.120925926,3.233444192,0.515648148,0.360946712,4.629035494,0,1.592358277,-3.572731481,0.125,14,1,4,0,1,1,1,0,1,3,1,6,0,0,0,0,2,1.8726,55.3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
913,10.73061728,-1.162638889,10.73061728,0.084876543,0.834380531,221.039,214.991,219.9693994,70,0,0.340579814,-0.494224951,0.494224951,0.340579814,1.384615385,1.923076923,2.307692308,3.433209198,349.4875302,10.00807169,6.674339661,8.186197553,6.074586063,3.328751454,4.0846804,2.24260945,3.057009703,1.476784278,2.089385623,0.932059687,1.396345585,-0.93,711.3964735,10.15285004,3.852472256,1.86963801,84.83712088,9.843390349,5.563451492,5.749511833,0,0,5.969305288,0,4.794537184,0,0,23.20187978,12.13273414,0,17.15506417,14.63792753,29.17118507,0,0,0,0,7.109797541,27.74145226,0,5.749511833,4.736862954,0,5.749511833,23.20187978,18.18563022,0,0,10.35798868,12.13273414,10.04526663,0,0,46.53,5.969305288,4.794537184,0,21.35822995,0,0,19.24253168,0,0,0,33.04527013,4.821018519,11.35424383,10.73061728,9.110478395,-0.114197531,-1.077762346,2.893873457,0,0,1.337283951,0.125,13,1,3,0,0,0,1,0,1,2,1,5,2,0,0,0,1,2.7002,49.9733,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,13.06383897,-1.070691522,13.06383897,0.118788633,0.660289548,470.334,453.198,469.026597,158,0,0.327399385,-0.479672802,0.479672802,0.327399385,1.3,1.933333333,2.533333333,1.622719744,1065.867331,21.95530097,16.1029128,18.43126727,14.04141844,8.986130626,10.62171238,7.608304418,10.19358981,5.250881697,7.45235308,3.893053608,6.094901423,-2.23,4159133.087,21.01927004,7.176983153,3.069591187,185.4097281,19.84632067,34.47518138,0,5.907179729,5.907179729,5.969305288,9.589074368,4.794537184,0,11.76188495,34.42491011,32.90394574,10.31047394,10.04526663,24.01323388,52.74742948,0,15.37336159,0,42.97578852,0,39.56806674,0,11.25737949,5.316788604,0,0,34.96376473,55.15134205,9.589074368,6.9237372,29.96571049,22.72219614,10.04526663,11.25737949,0,112.74,39.98824167,19.49013895,0,17.01762691,15.60871812,0,16.66179468,38.9703128,0,10.47345186,27.72497472,4.517602247,13.84274503,38.66391572,16.28635467,0.645416145,-1.843739751,3.091951727,0,5.101309769,0,0.368421053,30,2,8,0,2,2,1,1,2,6,2,11,4,0,2,2,4,3.20212,111.678,1,0,0,0,0,1,0,0,1,1,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
915,9.517752976,-0.188472222,9.517752976,0.017226002,0.77336125,236.231,224.135,236.0909402,90,0,0.242438747,-0.491603849,0.491603849,0.242438747,1.352941176,2.235294118,3,1.987044732,541.3305739,11.82806265,9.022251284,9.022251284,8.292024998,5.421405596,5.421405596,3.993994718,3.993994718,2.93847181,2.93847181,2.075992063,2.075992063,-1.73,16439.15388,10.42563,3.935096029,1.633119586,96.71203565,14.94991774,12.55522125,11.16387794,5.879988336,0,0,4.567099648,9.967957042,4.983978521,0,0,12.84164325,0,19.03816843,14.94991774,11.16387794,0,19.51903521,0,25.1735108,6.606881965,12.65464015,0,5.879988336,0,0,5.879988336,0,42.44293835,4.736862954,0,19.06954442,12.65464015,0,11.16387794,0,93.29,0,5.106527395,0,24.81873786,11.16387794,12.84164325,6.327320075,10.89441972,0,14.95193556,9.843390349,7.390202192,0,11.80958404,18.54095629,0.907072468,-0.133837842,0,4.135463514,0.017226002,0,0.5,17,2,7,0,1,1,0,2,2,7,2,7,2,0,1,1,3,0.2018,57.2176,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,13.51959136,-1.32234274,13.51959136,0.068425926,0.860782458,250.2,242.136,250.0441506,92,0,0.338991799,-0.507052124,0.507052124,0.338991799,1.055555556,1.777777778,2.388888889,2.575667364,623.628576,13.28409257,9.022706043,9.022706043,8.486071003,5.005369957,5.005369957,3.661249035,3.661249035,2.469098459,2.469098459,1.598465804,1.598465804,-2.43,10477.90121,12.03823174,4.44435697,2.151301298,100.9344999,10.21305479,22.94740501,0,0,0,5.969305288,0,13.57536728,0,0,6.066367068,29.82891977,11.62981856,0,23.78842207,5.969305288,0,0,0,0,0,53.59609558,0,16.87641482,0,8.780830095,5.749511833,0,16.18236008,0,11.63444168,10.35798868,36.39820241,0,11.12690298,0,57.53,23.3532588,18.68189467,0,16.69035448,6.066367068,18.19910121,12.13273414,0,0,0,5.106527395,26.28033552,0,10.83059372,18.16778009,-0.015902778,-3.239671622,6.643531746,0,0,0,0,18,2,3,0,0,0,2,0,2,2,2,5,2,0,0,0,2,3.0356,60.4181,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,12.55798029,-0.995686078,12.55798029,0.024309039,0.188481572,764.95,700.438,764.4346921,306,0,0.330661,-0.457979662,0.457979662,0.330661,0.685185185,1.296296296,1.888888889,0.826308373,1374.417685,38.31889752,32.5867473,32.5867473,25.59002995,20.83930433,20.83930433,18.73758599,18.73758599,15.85828056,15.85828056,12.78275084,12.78275084,-1.23,9.80957E+11,39.58921701,14.85767077,6.822362773,318.5281908,58.69067765,24.91878113,18.87008019,0,0,5.969305288,0,4.794537184,0,0,13.8474744,113.2183254,30.75347545,48.32881553,63.48521483,5.969305288,0,0,34.50160512,197.1793404,6.606881965,11.64912464,0,0,0,0,0,0,123.6196191,37.95257786,34.50160512,111.6685455,11.64912464,0,0,0,182.83,79.40682849,30.32717416,0,54.00152958,18.44269406,63.36049914,0,19.92349451,6.9237372,13.8474744,33.15804068,42.20219522,0,11.92513373,54.97889408,0.215206902,1.133496918,0,1.903737843,10.39133531,0,0.926829268,54,5,13,4,4,8,0,0,0,13,5,13,7,4,3,7,8,3.2473,191.221,0,5,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,12.56839695,-1.012484854,12.56839695,0.045206267,0.162214624,780.949,716.437,780.4296067,312,0,0.330661014,-0.457979647,0.457979647,0.330661014,0.690909091,1.290909091,1.872727273,0.837498199,1409.003742,39.18914101,32.90420439,32.90420439,26.01075026,20.94087325,20.94087325,18.81563603,18.81563603,15.95162852,15.95162852,12.76232916,12.76232916,-1.27,1.4644E+12,40.50660276,15.08066014,6.950374052,323.3224246,63.79720505,24.91878113,18.87008019,0,0,5.969305288,0,4.794537184,0,0,13.8474744,106.7975038,30.75347545,54.43278191,68.59174223,5.969305288,0,0,34.50160512,196.8624851,6.606881965,11.64912464,0,0,0,0,0,0,134.8301129,37.95257786,34.50160512,105.2477239,11.64912464,0,0,0,203.06,90.92578535,35.43370155,0,61.11132712,18.75954929,44.09803427,0,19.92349451,13.8474744,6.9237372,33.15804068,42.07609305,0,11.94416009,66.86696111,-0.89176069,0.204181914,0,-1.511880896,9.895578761,0,0.926829268,55,6,14,4,4,8,0,0,0,14,6,14,7,4,3,7,8,2.2181,192.6108,0,6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,11.17768424,-0.469247921,11.17768424,0.225325019,0.935239772,326.44,300.232,326.1994281,128,0,0.119124446,-0.49674294,0.49674294,0.119124446,1.375,2.25,2.958333333,1.675556837,732.6506711,16.6814338,14.48157541,14.48157541,11.7070399,9.056763809,9.056763809,7.243164734,7.243164734,6.125970337,6.125970337,4.709465865,4.709465865,-1.65,512499.659,15.85321534,6.337901629,2.57945084,143.0030292,9.843390349,5.749511833,0,0,0,0,9.883888252,0,0,0,13.34455882,61.05113151,24.16966502,18.73046465,9.843390349,10.90292493,0,9.883888252,11.83581209,38.33200929,20.19931035,36.02576334,0,5.749511833,4.736862954,0,5.749511833,0,41.23156683,0,11.83581209,37.85361995,30.46231185,0,10.90292493,0,45.59,6.103966388,5.106527395,0,6.041840829,0,53.56203478,12.84164325,13.30664111,24.26546827,16.80762545,4.736862954,5.360648377,0,6.943041039,12.17679393,1.88819636,2.374290494,8.066107199,4.973306285,4.54665988,1.670956436,0.55,24,1,4,0,3,3,1,1,2,4,1,4,4,0,3,3,5,3.3972,95.1208,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920,13.55526581,-0.916243386,13.55526581,0.208038837,0.675791636,414.527,388.319,414.1613283,154,0,0.302967306,-0.496768207,0.496768207,0.302967306,1.137931034,1.827586207,2.448275862,2.055852319,869.370915,20.96589085,17.1233849,17.93988148,13.9010859,9.433770933,10.31342374,7.102520994,8.285917447,4.702468039,6.074916215,3.238277154,4.556752117,-2.51,3020643.092,21.20492451,9.325064666,4.915760021,175.3249993,19.27354537,5.749511833,6.103966388,0,5.907179729,5.969305288,9.589074368,0,0,11.76188495,24.26546827,43.92426373,24.90873349,18.04712185,19.06280028,29.32575624,0,4.899909731,0,23.17312509,39.19456405,54.09438804,0,5.749511833,9.636772685,5.687386275,5.749511833,11.76188495,57.17501545,14.32593732,0,17.73712672,53.42642002,0,0,0,59.08,12.07327168,9.589074368,0,11.15711776,13.08951281,21.89583308,6.9237372,23.77159222,67.52619024,0,9.473725908,10.82890289,1.542087349,30.15823089,-0.358507181,1.747385519,0.052814671,15.35678,-0.916243386,2.548077374,5.540471877,0.363636364,29,0,6,0,1,1,2,0,2,6,0,7,6,0,0,0,3,3.3685,114.495,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
921,6.08337963,0.016064815,6.08337963,0.016064815,0.78455044,255.361,234.193,255.1623143,100,0,0.107596045,-0.367459863,0.367459863,0.107596045,0.842105263,1.315789474,1.736842105,2.144605562,427.6354426,13.50178923,11.62052841,11.62052841,9.270856948,6.633749826,6.633749826,4.87547377,4.87547377,3.027662328,3.027662328,1.993692891,1.993692891,-1.64,26276.55133,13.78386357,7.073267029,4.194495435,115.1865868,9.636772685,6.103966388,0,0,0,0,0,0,0,0,60.66367068,25.22224695,6.544756406,6.606881965,4.736862954,0,0,4.899909731,0,6.103966388,27.24698234,71.79057367,0,0,0,0,0,0,32.14689207,4.736862954,0,17.23086937,60.66367068,0,0,0,12.47,0,0,0,6.103966388,0,13.15163837,11.12690298,0,12.13273414,67.52619024,4.736862954,6.08337963,0,2.131990741,0,2.402696523,0,20.7642569,0.016064815,1.650419029,4.117859033,0.294117647,19,0,2,0,0,0,2,0,2,2,0,2,6,0,0,0,2,3.3542,79.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,12.73829082,-0.926041667,12.73829082,0.356609033,0.802071198,339.483,310.251,339.2310625,134,0,0.233716328,-0.368554917,0.368554917,0.233716328,1.04,1.64,2.12,2.502189299,620.5552218,18.44938299,15.64509227,15.64509227,11.89158853,8.919543717,8.919543717,7.025906626,7.025906626,4.860954957,4.860954957,3.559344712,3.559344712,-2.2,333329.6782,19.12907281,8.255621302,4.074327339,150.6188129,5.733667477,5.414990469,0,5.907179729,0,0,14.67842544,0,0,0,36.39820241,51.81195605,24.82528164,5.693927995,4.794537184,5.907179729,0,9.883888252,5.733667477,51.61444255,6.544756406,65.98515961,0,0,5.733667477,0,0,0,34.41950605,10.20952765,0,45.37314991,54.72778012,0,0,0,59.22,5.414990469,4.794537184,0,5.907179729,24.19843128,12.1082079,0,6.196843572,48.53093655,37.57883705,5.733667477,0,0,19.61401786,0,6.657003496,-0.356609033,16.213553,2.317800926,9.470900416,0,0.428571429,25,2,4,0,0,0,1,1,2,3,1,4,8,0,0,0,2,3.3619,102.2484,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
923,11.21827613,-3.28584622,11.21827613,0.4951136,0.552534994,441.575,414.359,441.139213,160,0,0.229318882,-0.492262335,0.492262335,0.229318882,0.793103448,1.275862069,1.75862069,1.709981801,989.1450587,21.49335306,16.75218091,18.38517407,13.49993312,8.960167746,12.74299082,6.871493657,10.36840406,3.938680849,5.151666994,2.537903082,3.666373309,-2.3,1359743.141,22.98359551,9.948234555,9.638465236,172.5377472,9.636772685,12.3563938,0,20.04658231,0,0,9.444189729,16.83559397,0,0,12.13273414,55.43014751,24.46428536,12.51153837,21.57245692,31.42135486,0,4.899909731,0,6.420821623,48.69979485,54.09438804,0,5.749511833,14.18105268,11.37477255,5.749511833,0,60.99110883,26.46740393,0,5.563451492,48.53093655,0,0,0,104.81,20.04658231,16.83559397,0,0,23.73116635,37.58532429,0,36.39820241,19.18040612,14.34409946,4.736862954,55.36150449,0,2.141116684,0,2.163209755,0.672607644,14.07090773,3.063943578,2.072476275,-4.545766155,0.368421053,29,2,8,0,0,0,2,0,2,6,2,10,11,0,0,0,2,1.9829,116.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
